,building_i,name,use,suburb_loc,town_city,territoria,capture_me,capture_so,capture__1,capture__2,capture__3,capture__4,last_modif,geometry,affected_area,affected_length
915895,3780697,,Unknown,Red Beach,Red Beach,Auckland,Feature Extraction,NZ Aerial Imagery,1014,Auckland 0.075m Urban Aerial Photos (2017),2017-03-15,2017-05-06,2019-03-26,"POLYGON ((1752516.864710626 5948085.729293324, 1752517.1817847686 5948086.667921249, 1752513.7190489091 5948087.837654154, 1752516.0296136066 5948094.677571313, 1752522.8828835425 5948092.36249613, 1752521.8381973282 5948089.269933036, 1752523.3149976158 5948088.771061085, 1752522.363102488 5948085.953185825, 1752520.8863022258 5948086.452057806, 1752520.2552444118 5948084.583950644, 1752516.864710626 5948085.729293324))",60.40685190925406,34.00578486015609
916044,3780845,,Unknown,Red Beach,Red Beach,Auckland,Feature Extraction,NZ Aerial Imagery,1014,Auckland 0.075m Urban Aerial Photos (2017),2017-03-15,2017-05-06,2019-03-26,"POLYGON ((1752406.4416959118 5948077.939746978, 1752408.34129019 5948073.442798359, 1752403.5016449208 5948071.398442844, 1752402.7735802887 5948073.122005375, 1752401.707692945 5948072.671754877, 1752400.1515079755 5948076.355743691, 1752401.217395291 5948076.805994217, 1752399.7498233384 5948080.280207267, 1752400.777283252 5948080.714225389, 1752400.205156346 5948082.068632999, 1752404.0173413341 5948083.678970734, 1752404.3709956193 5948082.841757823, 1752405.7613108277 5948083.429052791, 1752407.8320111695 5948078.527041897, 1752406.4416959118 5948077.939746978))",69.39805872180958,38.06406872964963
916534,3781338,,Unknown,Red Beach,Red Beach,Auckland,Feature Extraction,NZ Aerial Imagery,1014,Auckland 0.075m Urban Aerial Photos (2017),2017-03-15,2017-05-06,2019-03-26,"POLYGON ((1752360.154660223 5948083.811367981, 1752365.9896029693 5948084.727633886, 1752366.78797455 5948079.643462392, 1752360.953031716 5948078.727196738, 1752361.1888201472 5948077.2256539175, 1752357.3559345892 5948076.623772973, 1752356.1728556918 5948084.157829601, 1752360.0057411632 5948084.759710794, 1752360.154660223 5948083.811367981))",59.98661961905716,34.82536287516759
916045,3780846,,Unknown,Red Beach,Red Beach,Auckland,Feature Extraction,NZ Aerial Imagery,1014,Auckland 0.075m Urban Aerial Photos (2017),2017-03-15,2017-05-06,2019-03-26,"POLYGON ((1752431.0443640682 5948087.480139842, 1752436.6400761975 5948080.823870441, 1752429.8336798486 5948075.101952041, 1752424.2379683952 5948081.758221343, 1752431.0443640682 5948087.480139842))",77.32341170277724,35.175679833968964
915906,3780707,,Unknown,Red Beach,Red Beach,Auckland,Feature Extraction,NZ Aerial Imagery,1014,Auckland 0.075m Urban Aerial Photos (2017),2017-03-15,2017-05-06,2019-03-26,"POLYGON ((1752476.884640914 5948084.574686721, 1752475.3342201486 5948084.649301162, 1752475.5543318973 5948089.223026572, 1752483.1580082423 5948088.857097781, 1752482.9378964738 5948084.283372063, 1752482.4764729976 5948084.3055782, 1752482.346602091 5948081.606978772, 1752476.754770022 5948081.876087424, 1752476.884640914 5948084.574686721))",49.982737939409986,29.786436029023374
916046,3780847,,Unknown,Red Beach,Red Beach,Auckland,Feature Extraction,NZ Aerial Imagery,1014,Auckland 0.075m Urban Aerial Photos (2017),2017-03-15,2017-05-06,2019-03-26,"POLYGON ((1752415.2239032711 5948092.809827374, 1752416.6164615408 5948090.4636741, 1752419.3898257408 5948092.10980322, 1752420.6023522264 5948090.066963742, 1752422.4809697648 5948091.182016356, 1752424.774554422 5948087.317832353, 1752415.1593870013 5948081.61075467, 1752413.7588506422 5948083.9703496825, 1752414.954281369 5948084.679896972, 1752414.4131453203 5948085.591591877, 1752414.9896754606 5948085.933791054, 1752412.0326790384 5948090.915677597, 1752415.2239032711 5948092.809827374))",73.95209580769917,41.557650382974344
916064,3780866,,Unknown,Red Beach,Red Beach,Auckland,Feature Extraction,NZ Aerial Imagery,1014,Auckland 0.075m Urban Aerial Photos (2017),2017-03-15,2017-05-06,2019-03-26,"POLYGON ((1752376.7185686443 5948091.042717457, 1752384.607275285 5948093.246394955, 1752386.2756512023 5948087.273956165, 1752380.9266772955 5948085.779742759, 1752381.294951874 5948084.461396128, 1752378.7552188805 5948083.75193244, 1752376.7185686443 5948091.042717457))",54.400904709544896,31.521253511182138
916065,3780867,,Unknown,Red Beach,Red Beach,Auckland,Feature Extraction,NZ Aerial Imagery,1014,Auckland 0.075m Urban Aerial Photos (2017),2017-03-15,2017-05-06,2019-03-26,"POLYGON ((1752401.9757596452 5948094.255456803, 1752404.6575082834 5948087.7095888965, 1752398.0133695123 5948084.987580406, 1752395.331621195 5948091.533448001, 1752401.9757596452 5948094.255456803))",50.79139521128538,28.508024055561762
916535,3781339,,Unknown,Red Beach,Red Beach,Auckland,Feature Extraction,NZ Aerial Imagery,1014,Auckland 0.075m Urban Aerial Photos (2017),2017-03-15,2017-05-06,2019-03-26,"POLYGON ((1752355.225181059 5948086.8886548625, 1752347.0144206749 5948085.574035348, 1752346.0895634284 5948091.3504446, 1752350.3547308408 5948092.033337992, 1752350.0317011208 5948094.050894081, 1752353.9772939258 5948094.682620675, 1752355.225181059 5948086.8886548625))",56.80907029668129,32.41713691934801
916536,3781340,,Unknown,Red Beach,Red Beach,Auckland,Feature Extraction,NZ Aerial Imagery,1014,Auckland 0.075m Urban Aerial Photos (2017),2017-03-15,2017-05-06,2019-03-26,"POLYGON ((1752367.7799274572 5948101.151550166, 1752375.3201473416 5948103.195011988, 1752377.739379085 5948094.268228422, 1752373.4630155892 5948093.1092989575, 1752372.3716677055 5948097.1362912655, 1752369.1078110463 5948096.251759343, 1752367.7799274572 5948101.151550166))",58.14465920500571,34.122006426872
916066,3780868,,Unknown,Red Beach,Red Beach,Auckland,Feature Extraction,NZ Aerial Imagery,1014,Auckland 0.075m Urban Aerial Photos (2017),2017-03-15,2017-05-06,2019-03-26,"POLYGON ((1752405.2822479182 5948106.934947837, 1752409.3903930997 5948110.673245069, 1752415.1891693117 5948104.30076756, 1752407.9421645352 5948097.706196768, 1752405.374011727 5948100.528429925, 1752406.680474268 5948101.717274141, 1752405.7250355172 5948102.767239221, 1752407.5574319763 5948104.434668604, 1752405.2822479182 5948106.934947837))",67.56763006566423,36.82853959358412
922158,3787137,,Unknown,Red Beach,Red Beach,Auckland,Feature Extraction,NZ Aerial Imagery,1014,Auckland 0.075m Urban Aerial Photos (2017),2017-03-15,2017-05-06,2019-03-26,"POLYGON ((1752050.4552028093 5948092.691185171, 1752052.4503728729 5948085.898130255, 1752052.0681837755 5948085.785878531, 1752046.8633625265 5948091.636235266, 1752050.4552028093 5948092.691185171))",14.662282738830534,19.052391712737208
922154,3787133,,Unknown,Red Beach,Red Beach,Auckland,Feature Extraction,NZ Aerial Imagery,1014,Auckland 0.075m Urban Aerial Photos (2017),2017-03-15,2017-05-06,2019-03-26,"POLYGON ((1752088.081543554 5948083.542349694, 1752082.5024521302 5948081.813627981, 1752081.6072116364 5948084.702831279, 1752077.7380896306 5948083.503955873, 1752077.2421301738 5948085.10456226, 1752073.3689524832 5948083.90443016, 1752071.6137496857 5948089.568983134, 1752072.3207686264 5948089.788058097, 1752071.4627362026 5948092.557179388, 1752084.0771075827 5948096.465834762, 1752088.081543554 5948083.542349694))",155.23080194817243,54.951818498921355
916632,3781434,,Unknown,Red Beach,Red Beach,Auckland,Feature Extraction,NZ Aerial Imagery,1014,Auckland 0.075m Urban Aerial Photos (2017),2017-03-15,2017-05-06,2019-03-26,"POLYGON ((1752124.7553049766 5948100.789977968, 1752127.2439455728 5948094.243056322, 1752120.986273702 5948091.864366731, 1752118.4976333915 5948098.411288072, 1752124.7553049766 5948100.789977968))",46.888189056425645,27.396971424678107
922167,3787146,,Unknown,Red Beach,Red Beach,Auckland,Feature Extraction,NZ Aerial Imagery,1014,Auckland 0.075m Urban Aerial Photos (2017),2017-03-15,2017-05-06,2019-03-26,"POLYGON ((1752057.9714020032 5948104.498996458, 1752057.7276062067 5948105.316993232, 1752061.6942122919 5948106.499200735, 1752063.493924771 5948100.460708346, 1752060.355689952 5948099.525388839, 1752061.5563542985 5948095.496854268, 1752060.3252890324 5948095.129947632, 1752061.7992422634 5948090.184458509, 1752053.9871731682 5948087.856150262, 1752049.7566396836 5948102.050668447, 1752057.9714020032 5948104.498996458))",154.507421858251,56.75195766041827
922155,3787134,,Unknown,Red Beach,Red Beach,Auckland,Feature Extraction,NZ Aerial Imagery,1014,Auckland 0.075m Urban Aerial Photos (2017),2017-03-15,2017-05-06,2019-03-26,"POLYGON ((1752086.3017826246 5948121.611216389, 1752086.7783688535 5948119.705636536, 1752093.2619541408 5948121.327183623, 1752096.609996133 5948107.940387347, 1752092.781768359 5948106.982946625, 1752094.6801419028 5948099.392495, 1752096.610390132 5948099.875250423, 1752098.6071084905 5948091.891574991, 1752094.8206163254 5948090.94457292, 1752095.3772055204 5948088.719107075, 1752096.7310194783 5948089.05769605, 1752097.8137504547 5948084.728504829, 1752090.3031698738 5948082.850108417, 1752088.846333786 5948088.6751216985, 1752090.7003107655 5948089.138801481, 1752088.6417309667 5948097.369824456, 1752087.262982316 5948097.024999211, 1752085.3428323804 5948104.702522228, 1752083.4952559406 5948104.240442954, 1752079.5717831182 5948119.928041007, 1752086.3017826246 5948121.611216389))",380.14676785849116,114.98125031802577
916643,3781445,,Unknown,Red Beach,Red Beach,Auckland,Feature Extraction,NZ Aerial Imagery,1014,Auckland 0.075m Urban Aerial Photos (2017),2017-03-15,2017-05-06,2019-03-26,"POLYGON ((1752117.244527023 5948112.21794638, 1752118.7145291253 5948112.606693043, 1752119.716483054 5948108.817915915, 1752121.8755086316 5948109.388876933, 1752123.306912933 5948103.976180316, 1752118.0104701277 5948102.5755198635, 1752117.4200875862 5948104.807986208, 1752115.3413126862 5948104.258247824, 1752117.0598311475 5948097.75985951, 1752110.7840984047 5948096.100223232, 1752106.7551156902 5948111.3353763055, 1752111.9274224925 5948112.703209026, 1752110.840972383 5948116.8114984725, 1752115.690587494 5948118.093994617, 1752117.244527023 5948112.21794638))",189.5922804037783,72.87569495687374
916638,3781440,,Unknown,Red Beach,Red Beach,Auckland,Feature Extraction,NZ Aerial Imagery,1014,Auckland 0.075m Urban Aerial Photos (2017),2017-03-15,2017-05-06,2019-03-26,"POLYGON ((1752130.4813115494 5948099.093405694, 1752131.677190248 5948095.152979415, 1752128.5731560057 5948094.210937137, 1752121.5981376688 5948117.193651171, 1752137.886165687 5948122.13690307, 1752141.942621393 5948108.770869164, 1752137.4087493683 5948107.39488532, 1752136.5080854124 5948110.362576425, 1752131.921691821 5948108.970652755, 1752134.5450411316 5948100.326705775, 1752130.4813115494 5948099.093405694))",280.6850353768563,88.28160504468774
916629,3781431,,Unknown,Red Beach,Red Beach,Auckland,Feature Extraction,NZ Aerial Imagery,1014,Auckland 0.075m Urban Aerial Photos (2017),2017-03-15,2017-05-06,2019-03-26,"POLYGON ((1752163.4521656225 5948109.969923662, 1752154.401513463 5948107.111393713, 1752155.7962256137 5948102.695467971, 1752146.0658140583 5948099.622245634, 1752138.6471776732 5948123.111064581, 1752148.0665364687 5948126.086047123, 1752148.9533254215 5948123.278305178, 1752158.3150281836 5948126.235077845, 1752163.4521656225 5948109.969923662))",412.2894350231199,88.65609867699217
916047,3780848,,Unknown,Red Beach,Red Beach,Auckland,Feature Extraction,NZ Aerial Imagery,1014,Auckland 0.075m Urban Aerial Photos (2017),2017-03-15,2017-05-06,2019-03-26,"POLYGON ((1752442.8988349412 5948109.204266759, 1752437.968591441 5948102.653262378, 1752432.2089046135 5948106.987965506, 1752433.9226381378 5948109.265069315, 1752433.5210741814 5948109.567283731, 1752436.7375836386 5948113.841184139, 1752442.8988349412 5948109.204266759))",61.791194949837866,31.820245116179837
916067,3780869,,Unknown,Red Beach,Red Beach,Auckland,Feature Extraction,NZ Aerial Imagery,1014,Auckland 0.075m Urban Aerial Photos (2017),2017-03-15,2017-05-06,2019-03-26,"POLYGON ((1752402.7293422252 5948111.278866849, 1752400.284755004 5948108.7954231035, 1752400.8389223677 5948108.249926351, 1752398.667752055 5948106.04424557, 1752396.6638144727 5948108.0168292, 1752395.0662009679 5948106.393821839, 1752391.852737173 5948109.557007177, 1752395.8196483194 5948113.586972162, 1752396.1848800476 5948113.227454949, 1752398.4313394644 5948115.509621833, 1752402.7293422252 5948111.278866849))",54.08861387773611,32.35633575428207
916537,3781341,,Unknown,Red Beach,Red Beach,Auckland,Feature Extraction,NZ Aerial Imagery,1014,Auckland 0.075m Urban Aerial Photos (2017),2017-03-15,2017-05-06,2019-03-26,"POLYGON ((1752376.0496240205 5948116.265530728, 1752378.230980402 5948117.112901831, 1752379.9118744102 5948112.785837781, 1752377.955186392 5948112.02574158, 1752379.499207401 5948108.051024182, 1752373.372858358 5948105.671179306, 1752370.7505424053 5948112.421712557, 1752373.1848865766 5948113.367359362, 1752372.5822879039 5948114.918607153, 1752372.9948768872 5948115.078881729, 1752372.480670867 5948116.402583483, 1752375.5354179698 5948117.589232514, 1752376.0496240205 5948116.265530728))",68.58640055936527,37.995429826107994
916048,3780849,,Unknown,Red Beach,Red Beach,Auckland,Feature Extraction,NZ Aerial Imagery,1014,Auckland 0.075m Urban Aerial Photos (2017),2017-03-15,2017-05-06,2019-03-26,"POLYGON ((1752432.2483252583 5948114.992514165, 1752426.8022831809 5948109.074495085, 1752420.5944022734 5948114.7872818, 1752426.040443755 5948120.705300815, 1752432.2483252583 5948114.992514165))",67.85043417290159,32.95796775321001
916068,3780870,,Unknown,Red Beach,Red Beach,Auckland,Feature Extraction,NZ Aerial Imagery,1014,Auckland 0.075m Urban Aerial Photos (2017),2017-03-15,2017-05-06,2019-03-26,"POLYGON ((1752390.1273952557 5948127.373276845, 1752398.0195071737 5948119.534193672, 1752392.8318018517 5948114.448622752, 1752391.0976419789 5948116.392203152, 1752389.7635993403 5948115.201903421, 1752388.4180852494 5948116.709904403, 1752389.7521278574 5948117.90020414, 1752385.4770851901 5948122.691508887, 1752390.1273952557 5948127.373276845))",80.3972028626909,39.6099527014441
916538,3781342,,Unknown,Red Beach,Red Beach,Auckland,Feature Extraction,NZ Aerial Imagery,1014,Auckland 0.075m Urban Aerial Photos (2017),2017-03-15,2017-05-06,2019-03-26,"POLYGON ((1752369.3007782074 5948125.619715054, 1752370.466127259 5948118.429871032, 1752362.6876412043 5948117.169113617, 1752361.5222923232 5948124.358957166, 1752369.3007782074 5948125.619715054))",57.395321629641664,30.327340071753504
916049,3780850,,Unknown,Red Beach,Red Beach,Auckland,Feature Extraction,NZ Aerial Imagery,1014,Auckland 0.075m Urban Aerial Photos (2017),2017-03-15,2017-05-06,2019-03-26,"POLYGON ((1752423.7367739445 5948123.122711485, 1752420.056311373 5948118.784708748, 1752413.938681303 5948123.975048573, 1752417.6191434762 5948128.313051237, 1752423.7367739445 5948123.122711485))",45.641146920467065,27.423449219570987
916549,3781352,,Unknown,Red Beach,Red Beach,Auckland,Feature Extraction,NZ Aerial Imagery,1014,Auckland 0.075m Urban Aerial Photos (2017),2017-03-15,2017-05-06,2019-03-26,"POLYGON ((1752344.6530310765 5948133.605427551, 1752345.251866278 5948125.895489607, 1752335.333547209 5948125.125128586, 1752334.7347121257 5948132.835065864, 1752344.6530310765 5948133.605427551))",76.93094022506894,35.362699588364585
916548,3781351,,Unknown,Red Beach,Red Beach,Auckland,Feature Extraction,NZ Aerial Imagery,1014,Auckland 0.075m Urban Aerial Photos (2017),2017-03-15,2017-05-06,2019-03-26,"POLYGON ((1752348.8767616425 5948135.782005458, 1752350.1859372833 5948126.756309972, 1752346.952153298 5948126.287250277, 1752345.6429777374 5948135.312945513, 1752348.8767616425 5948135.782005458))",29.80123042539903,24.775548758956734
916069,3780871,,Unknown,Red Beach,Red Beach,Auckland,Feature Extraction,NZ Aerial Imagery,1014,Auckland 0.075m Urban Aerial Photos (2017),2017-03-15,2017-05-06,2019-03-26,"POLYGON ((1752411.9187522698 5948131.210952956, 1752407.492222998 5948126.230019352, 1752401.3617552463 5948131.678133515, 1752405.7882840398 5948136.65906705, 1752411.9187522698 5948131.210952956))",54.651689171822035,29.73024198894249
916594,3781397,,Unknown,Red Beach,Red Beach,Auckland,Feature Extraction,NZ Aerial Imagery,1014,Auckland 0.075m Urban Aerial Photos (2017),2017-03-15,2017-05-06,2019-03-26,"POLYGON ((1752276.2965658635 5948105.691313326, 1752278.2555298787 5948086.819413442, 1752270.8429669281 5948086.04996598, 1752268.8840022066 5948104.921864551, 1752267.5771232855 5948104.786206679, 1752264.3690479852 5948135.691494583, 1752273.1088400213 5948136.598715974, 1752274.289403236 5948120.78375891, 1752276.316916318 5948105.693426274, 1752276.2965658635 5948105.691313326))",407.2877473000685,117.67634102145117
916562,3781365,,Unknown,Red Beach,Red Beach,Auckland,Feature Extraction,NZ Aerial Imagery,1014,Auckland 0.075m Urban Aerial Photos (2017),2017-03-15,2017-05-06,2019-03-26,"POLYGON ((1752314.7931001165 5948110.337188484, 1752312.8330749015 5948112.995728379, 1752312.3142935727 5948116.5521402825, 1752310.7226589231 5948116.3199651465, 1752310.5150018611 5948117.7435205225, 1752322.042135572 5948119.42500831, 1752322.489078822 5948116.361070048, 1752322.0475405063 5948116.296661916, 1752322.747600297 5948111.497527989, 1752314.7931001165 5948110.337188484))",77.66937660655793,38.024425164180194
916592,3781395,,Unknown,Red Beach,Red Beach,Auckland,Feature Extraction,NZ Aerial Imagery,1014,Auckland 0.075m Urban Aerial Photos (2017),2017-03-15,2017-05-06,2019-03-26,"POLYGON ((1752241.8296657328 5948126.894959994, 1752252.8689792745 5948127.967960312, 1752254.3896259256 5948112.323131654, 1752248.8680823455 5948111.786448849, 1752249.2636156438 5948107.717090206, 1752242.5304076418 5948107.062636374, 1752242.1348743967 5948111.13199478, 1752243.3503120525 5948111.250132836, 1752241.8296657328 5948126.894959994))",201.99851186713053,64.23919071878711
916627,3781429,,Unknown,Red Beach,Red Beach,Auckland,Feature Extraction,NZ Aerial Imagery,1014,Auckland 0.075m Urban Aerial Photos (2017),2017-03-15,2017-05-06,2019-03-26,"POLYGON ((1752185.1437259607 5948133.762110004, 1752185.0011559532 5948128.921072792, 1752183.7125713706 5948128.959021525, 1752183.3051279124 5948116.622683955, 1752184.4138376089 5948116.58606503, 1752184.0934943298 5948106.886924904, 1752176.3242147581 5948107.143529065, 1752176.607865246 5948115.731723372, 1752174.121321854 5948115.813848862, 1752173.946116913 5948110.509123983, 1752167.0625523583 5948110.736474497, 1752167.3598468713 5948119.737781968, 1752164.1542839694 5948119.84365561, 1752164.453419574 5948128.900713272, 1752178.9448322835 5948128.422093397, 1752179.0573368438 5948133.941355872, 1752185.1437259607 5948133.762110004))",370.9635385587039,107.72258870873206
916625,3781427,,Unknown,Red Beach,Red Beach,Auckland,Feature Extraction,NZ Aerial Imagery,1014,Auckland 0.075m Urban Aerial Photos (2017),2017-03-15,2017-05-06,2019-03-26,"POLYGON ((1752186.7040122082 5948125.189374598, 1752188.0624317972 5948125.118037927, 1752188.439375738 5948132.295949832, 1752202.6465132013 5948131.549870556, 1752202.3445711983 5948125.800174152, 1752197.9819408327 5948126.029275289, 1752197.723158768 5948121.101451475, 1752196.4406741592 5948121.168800505, 1752196.085208147 5948114.399891799, 1752187.523185793 5948114.849522569, 1752187.9035091738 5948122.091774626, 1752186.5450895892 5948122.163111333, 1752186.7040122082 5948125.189374598))",192.79541995482185,66.11494687283093
916563,3781366,,Unknown,Red Beach,Red Beach,Auckland,Feature Extraction,NZ Aerial Imagery,1014,Auckland 0.075m Urban Aerial Photos (2017),2017-03-15,2017-05-06,2019-03-26,"POLYGON ((1752323.663466698 5948130.305697903, 1752324.3735541247 5948122.263445096, 1752312.9404613124 5948121.253965311, 1752312.4680764703 5948126.604066143, 1752317.3295837003 5948127.03331095, 1752317.0918812559 5948129.725462239, 1752323.663466698 5948130.305697903))",79.47469109097547,39.102224143630124
916564,3781367,,Unknown,Red Beach,Red Beach,Auckland,Feature Extraction,NZ Aerial Imagery,1014,Auckland 0.075m Urban Aerial Photos (2017),2017-03-15,2017-05-06,2019-03-26,"POLYGON ((1752321.2243592408 5948139.183976717, 1752322.6001385169 5948132.319927894, 1752314.0112785413 5948130.598440547, 1752313.6827589115 5948132.237493619, 1752311.2743835985 5948131.754776738, 1752310.4727082655 5948135.754502049, 1752312.8810835422 5948136.237219011, 1752312.6354994862 5948137.462488876, 1752321.2243592408 5948139.183976717))",71.3425598845976,36.43304754198866
916646,3781448,,Unknown,Red Beach,Red Beach,Auckland,Feature Extraction,NZ Aerial Imagery,1014,Auckland 0.075m Urban Aerial Photos (2017),2017-03-15,2017-05-06,2019-03-26,"POLYGON ((1752215.8740435734 5948142.444015302, 1752214.7912968006 5948140.727293253, 1752222.658619667 5948135.765325764, 1752218.0177421554 5948128.407099923, 1752201.3679515712 5948138.908223208, 1752207.0915743443 5948147.983170329, 1752215.8740435734 5948142.444015302))",192.3218992016879,60.827776067523786
916565,3781368,,Unknown,Red Beach,Red Beach,Auckland,Feature Extraction,NZ Aerial Imagery,1014,Auckland 0.075m Urban Aerial Photos (2017),2017-03-15,2017-05-06,2019-03-26,"POLYGON ((1752316.5110741276 5948147.113738524, 1752316.7439302038 5948146.304306045, 1752322.2642598434 5948147.892384552, 1752323.605510878 5948143.230053201, 1752309.52138554 5948139.178358147, 1752308.417648006 5948143.015067899, 1752312.659074005 5948144.235233556, 1752312.1887047722 5948145.870287109, 1752316.5110741276 5948147.113738524))",71.09578894292208,40.69803116478584
916596,3781399,,Unknown,Red Beach,Red Beach,Auckland,Feature Extraction,NZ Aerial Imagery,1014,Auckland 0.075m Urban Aerial Photos (2017),2017-03-15,2017-05-06,2019-03-26,"POLYGON ((1752266.6636626692 5948162.676115796, 1752266.5017631254 5948153.870768955, 1752271.0052265613 5948153.787965832, 1752270.915958232 5948148.932880845, 1752271.3818881875 5948148.924313985, 1752271.2489397605 5948141.6935968725, 1752264.328489855 5948141.8208407555, 1752264.4308069593 5948147.385598072, 1752255.50158375 5948147.549776133, 1752255.6214833867 5948154.070819687, 1752258.5917511645 5948154.01620673, 1752258.6056968528 5948154.774679483, 1752257.579732978 5948154.793543404, 1752257.7276868226 5948162.840416806, 1752266.6636626692 5948162.676115796))",217.5846426255792,75.54633654026586
916547,3781350,,Unknown,Red Beach,Red Beach,Auckland,Feature Extraction,NZ Aerial Imagery,1014,Auckland 0.075m Urban Aerial Photos (2017),2017-03-15,2017-05-06,2019-03-26,"POLYGON ((1752352.827929269 5948129.055670865, 1752351.7102685543 5948136.99319153, 1752359.5876520462 5948138.102384819, 1752359.7488407686 5948136.957638098, 1752362.2511044985 5948137.309975147, 1752363.2075767028 5948130.517200522, 1752352.827929269 5948129.055670865))",81.10091271466835,36.995723051684664
916037,3780838,,Unknown,Red Beach,Red Beach,Auckland,Feature Extraction,NZ Aerial Imagery,1014,Auckland 0.075m Urban Aerial Photos (2017),2017-03-15,2017-05-06,2019-03-26,"POLYGON ((1752480.6734654305 5948129.572313271, 1752476.6512305199 5948130.516356412, 1752478.9558404041 5948140.335488511, 1752486.3647703978 5948138.596567973, 1752484.060160226 5948128.77743526, 1752483.4453053505 5948128.921745466, 1752483.1478120296 5948127.65423142, 1752480.375972124 5948128.304799255, 1752480.6734654305 5948129.572313271))",80.4636831087869,37.99635945963958
916539,3781343,,Unknown,Red Beach,Red Beach,Auckland,Feature Extraction,NZ Aerial Imagery,1014,Auckland 0.075m Urban Aerial Photos (2017),2017-03-15,2017-05-06,2019-03-26,"POLYGON ((1752380.1618659317 5948141.480445968, 1752385.044705453 5948134.260824703, 1752379.8984529264 5948130.780265024, 1752375.015613851 5948137.999886118, 1752380.1618659317 5948141.480445968))",54.14900612611987,29.857077612623137
916038,3780839,,Unknown,Red Beach,Red Beach,Auckland,Feature Extraction,NZ Aerial Imagery,1014,Auckland 0.075m Urban Aerial Photos (2017),2017-03-15,2017-05-06,2019-03-26,"POLYGON ((1752471.185991831 5948138.870171562, 1752468.6297107313 5948130.815514687, 1752459.593222619 5948133.683396714, 1752462.1495033246 5948141.738053004, 1752471.185991831 5948138.870171562))",80.11692135070896,35.86244687809617
916070,3780872,,Unknown,Red Beach,Red Beach,Auckland,Feature Extraction,NZ Aerial Imagery,1014,Auckland 0.075m Urban Aerial Photos (2017),2017-03-15,2017-05-06,2019-03-26,"POLYGON ((1752400.9692879273 5948144.220550783, 1752404.319970441 5948138.710619029, 1752400.3884044758 5948136.319767585, 1752401.1920031048 5948134.998313198, 1752397.5392134758 5948132.776990499, 1752396.5220421657 5948134.449648347, 1752397.2845773548 5948134.913358804, 1752394.1474679871 5948140.072086874, 1752400.9692879273 5948144.220550783))",58.46683471248003,33.7439971557368
916039,3780840,,Unknown,Red Beach,Red Beach,Auckland,Feature Extraction,NZ Aerial Imagery,1014,Auckland 0.075m Urban Aerial Photos (2017),2017-03-15,2017-05-06,2019-03-26,"POLYGON ((1752458.912425345 5948142.052672045, 1752455.3431960836 5948134.10595036, 1752446.8941536972 5948137.900794584, 1752450.4633824371 5948145.847515784, 1752458.912425345 5948142.052672045))",80.68685556473207,35.94721969616647
916551,3781354,,Unknown,Red Beach,Red Beach,Auckland,Feature Extraction,NZ Aerial Imagery,1014,Auckland 0.075m Urban Aerial Photos (2017),2017-03-15,2017-05-06,2019-03-26,"POLYGON ((1752341.8063007875 5948144.758188642, 1752342.1517218554 5948137.216473421, 1752331.335097339 5948136.721057342, 1752331.0544471326 5948142.848606406, 1752332.3668668517 5948142.908717076, 1752332.3020960721 5948144.322882535, 1752341.8063007875 5948144.758188642))",79.88715261486972,36.755170041483694
916550,3781353,,Unknown,Red Beach,Red Beach,Auckland,Feature Extraction,NZ Aerial Imagery,1014,Auckland 0.075m Urban Aerial Photos (2017),2017-03-15,2017-05-06,2019-03-26,"POLYGON ((1752357.999962663 5948148.157215651, 1752358.971341033 5948140.083555611, 1752348.74174621 5948138.852787459, 1752348.0190775178 5948144.859285647, 1752349.222279449 5948145.004048293, 1752348.9735699566 5948147.071209453, 1752357.999962663 5948148.157215651))",81.26259193664843,36.87050707188322
916541,3781344,,Unknown,Red Beach,Red Beach,Auckland,Feature Extraction,NZ Aerial Imagery,1014,Auckland 0.075m Urban Aerial Photos (2017),2017-03-15,2017-05-06,2019-03-26,"POLYGON ((1752386.378607851 5948150.058766513, 1752394.6125231138 5948156.379672406, 1752398.300884916 5948151.575035453, 1752395.120531654 5948149.133582993, 1752397.6132251574 5948145.88648052, 1752392.9593026463 5948142.313817883, 1752390.4666093483 5948145.560920307, 1752390.0669691134 5948145.254129691, 1752386.378607851 5948150.058766513))",86.8920760869378,41.061981448328936
916543,3781346,,Unknown,Red Beach,Red Beach,Auckland,Feature Extraction,NZ Aerial Imagery,1014,Auckland 0.075m Urban Aerial Photos (2017),2017-03-15,2017-05-06,2019-03-26,"POLYGON ((1752368.478542866 5948143.835788608, 1752364.4956372483 5948150.704112293, 1752371.0132039879 5948154.483616173, 1752371.1754826647 5948154.203774665, 1752372.7019059993 5948155.088939852, 1752376.5225335134 5948148.500457363, 1752368.478542866 5948143.835788608))",73.25686797378182,34.47652332053119
916040,3780841,,Unknown,Red Beach,Red Beach,Auckland,Feature Extraction,NZ Aerial Imagery,1014,Auckland 0.075m Urban Aerial Photos (2017),2017-03-15,2017-05-06,2019-03-26,"POLYGON ((1752445.9828990435 5948149.729549533, 1752444.4699487942 5948146.292116879, 1752443.2193738911 5948146.842544441, 1752442.2568511711 5948144.655686776, 1752436.9138855056 5948147.007337702, 1752437.8764081388 5948149.194195282, 1752436.4258292376 5948149.832652487, 1752438.4069811914 5948154.333842827, 1752440.5184552954 5948153.404499577, 1752441.3070562142 5948155.196206182, 1752447.2397020238 5948152.585014164, 1752445.9828990435 5948149.729549533))",69.85902618504187,36.10718538062376
